ORIG_FID,Flood_Sum,Aspect_Mea,Dem_Mean,Dem_Std,Slope_Mean,Impervious,WaterBody_,WorldPop_M,evp2021,pre2021,prs2021,rhu2021,Light_N,HenanPr,rain0715,rain0716,rain0717,rain0718,rain0719,rain0720,rain0721,rain0722,rain0723,rain0724,rain0725,Join_Count,FloodArea,Label,newLabel
11386,1646,161.5800018,85.0447998,0.740128,0.560829,2487,0,10.9990997,1259.939941,1369.630005,1005.979981,63.051899,8.1364298,92.0319977,0,0,0,13.1380997,81.990799,92.0319977,44.3716011,0,0,0,0,0,1646,,
11387,192,181.8480072,86.0768967,0.560132,0.327222,2500,0,34.8520012,1260.51001,1368.439941,1005.98999,63.0770988,8.5995197,91.9336014,0,0,0,13.1241999,81.5073013,91.9336014,43.9438019,0,0,0,0,0,192,,
11388,105,170.5720062,86.4026031,0.237968,0.203731,2500,0,33.1416016,1261.089966,1367.23999,1005.98999,63.1022987,9.1649799,91.8351974,0,0,0,13.1103001,81.0239029,91.8351974,43.5161018,0,0,0,0,0,105,,
11389,353,153.177002,85.5845032,0.304947,0.224096,2158,0,3.92785,1261.670044,1366.02002,1006,63.1283989,7.7599101,92.1517029,0,0,0,13.1555996,80.6023026,92.1517029,43.135601,0,0,0,0,0,353,,
11390,511,131.0110016,86.1716003,1.38807,0.590856,267,0,3.6949,1262.23999,1364.810059,1006.01001,63.1544991,6.0276699,92.5709991,0,0,0,13.2156,80.1961975,92.5709991,42.7669983,0,0,0,0,0,511,,
11391,491,178.904007,85.8768997,0.32282,0.321678,2371,0,11.2851,1262.790039,1363.619995,1006,63.1818008,7.5288401,92.9904022,0,0,0,13.2756004,79.7900009,92.9904022,42.3983002,0,0,0,0,0,491,,
11392,359,185.4450073,83.8468018,0.327285,0.172744,1792,696,26.9055996,1254.25,1380.079956,1006.090027,62.823101,35.3899002,96.1902008,0,0,0,11.9059,84.1465988,96.1902008,47.9161987,0,0,0,0,0,359,,
11393,204,170.897995,83.5739975,0.266447,0.137696,1950,550,0,1254.810059,1379.180054,1006.059998,62.8442001,41.8978996,94.6481018,0,0,0,12.5155001,84.8813019,94.6481018,47.8218002,0,0,0,0,0,204,,
11394,271,226.3390045,83.7606964,0.281138,0.117094,2455,45,2.4653201,1255.369995,1378.280029,1006.030029,62.8653984,42.8254013,93.1060028,0,0,0,13.1251001,85.6160965,93.1060028,47.7274017,0,0,0,0,0,271,,
11395,197,181.2100067,84.4532013,0.286226,0.14445,1918,548,23.2245998,1255.890015,1377.380005,1005.979981,62.8888016,33.5401993,92.7205963,0,0,0,13.2351999,85.3749008,92.7205963,47.3658981,0,0,0,0,0,197,,
11396,732,193.2129974,85.2807007,0.282045,0.173331,2500,0,37.9738998,1256.420044,1376.469971,1005.919983,62.9121017,29.1469002,92.6222,0,0,0,13.2214003,84.8914032,92.6222,46.9382019,0,0,0,0,0,732,,
11397,332,210.6999969,84.9555969,0.410792,0.197719,2284,166,27.6749001,1257.01001,1375.369995,1005.929993,62.9342995,31.1492004,92.5238037,0,0,0,13.2075005,84.4079971,92.5238037,46.5103989,0,0,0,0,1,332,Y,1
11398,130,150.8829956,84.8955994,0.852046,0.478739,2226,273,31.1655006,1257.599976,1374.27002,1005.940002,62.9566002,32.5419006,92.4253998,0,0,0,13.1935997,83.9244995,92.4253998,46.0825996,0,0,0,0,0,130,,
11399,33,172.3509979,85.0459976,0.58404,0.262804,2500,0,36.3658981,1258.170044,1373.160034,1005.929993,62.9804993,24.5333996,92.3271027,0,0,0,13.1796999,83.4411011,92.3271027,45.6548996,0,0,0,0,0,33,,
11400,94,175.0359955,83.9813995,0.170984,0.0959913,2500,0,5.1020398,1249.319946,1386.180054,1005.950012,62.6941986,35.6160011,108.4639969,0,0,0,7.0078301,78.2249985,108.4639969,48.6800995,0,0,0,0,1,94,Y,1
11401,61,169.0939941,84.4120026,0.30202,0.158136,2500,0,0,1249.890015,1385.689941,1005.919983,62.7095985,30.3169994,106.9850006,0,0,0,7.6384201,79.0033035,106.9850006,48.5769005,0,0,0,0,0,61,,
11402,58,176.2420044,84.2601013,0.188006,0.11926,2500,0,1.0334001,1250.479981,1385.180054,1005.900024,62.7248993,23.2574005,105.4430008,0,0,0,8.2480497,79.7380981,105.4430008,48.4824982,0,0,0,0,0,58,,
11403,21,167.8099976,84.1232986,1.38888,1.13106,2319,181,3.6196401,1251.140015,1384.369995,1005.960022,62.7387009,20.0039997,103.901001,0,0,0,8.8576899,80.4728012,103.901001,48.3880997,0,0,0,0,0,21,,
11404,25,154.8580017,84.9092026,0.478171,0.40326,2485,15,14.9533005,1251.810059,1383.569946,1006.02002,62.7528,23.1830006,102.3580017,0,0,0,9.4673204,81.2076035,102.3580017,48.2937012,0,0,0,0,0,25,,
11405,46,126.5270004,83.091301,2.5095,1.75719,1832,616,30.8131008,1252.410034,1382.76001,1006.030029,62.7699013,32.2781982,100.8160019,0,0,0,10.0769997,81.9422989,100.8160019,48.1992989,0,0,0,0,0,46,,
11406,121,148.0700073,84.2012024,0.71744,0.355809,2406,88,47.8950005,1253.02002,1381.949951,1006.039978,62.7869987,35.2645988,99.2742996,0,0,0,10.6865997,82.6771011,99.2742996,48.1049004,0,0,0,0,0,121,,
11407,451,164.7330017,84.5090027,0.406157,0.228567,2358,115,34.3712006,1253.640015,1381.01001,1006.059998,62.8050003,32.5330009,97.7322006,0,0,0,11.2961998,83.4117966,97.7322006,48.010601,0,0,0,0,0,451,,
11408,498,145.9470062,94.2121964,0.741433,0.347061,2500,0,34.2013016,1243.02002,1390.01001,1004.690002,62.6549988,24.3460999,118.2969971,0,0,0,1.28782,70.5923996,118.2969971,49.7916985,0,0,0,0,0,498,,
11409,1161,104.788002,93.5996017,0.389464,0.184248,2500,0,30.2707005,1243.849976,1389.76001,1004.880005,62.6562996,29.0671005,117.0680008,0,0,0,2.00282,71.546402,117.0680008,49.6526985,0,0,0,0,3,1161,Y,2
11410,976,161.3410034,95.3548965,2.33284,1.15606,2500,0,22.6037998,1244.680054,1389.469971,1005.080017,62.657299,28.8868999,115.8389969,0,0,0,2.7178199,72.5005035,115.8389969,49.5138016,0,0,0,0,0,976,,
11411,284,193.2720032,91.1900024,2.8943801,1.09031,2500,0,40.6920013,1245.680054,1388.660034,1005.429993,62.6544991,29.0886002,114.6100006,0,0,0,3.4328201,73.4545975,114.6100006,49.3749008,0,0,0,0,10,284,Y,1
11412,867,194.6119995,86.6429977,0.68788,0.369972,2500,0,20.4372005,1246.650024,1387.890015,1005.75,62.6528015,36.5018005,113.3809967,0,0,0,4.14782,74.408699,113.3809967,49.2359009,0,0,0,0,0,867,,
11413,498,249.5449982,85.8006973,0.276952,0.203326,1684,0,33.4235001,1247.27002,1387.650024,1005.75,62.6638985,39.7046013,112.1520004,0,0,0,4.8628201,75.3628006,112.1520004,49.0970001,0,0,0,0,3,498,Y,1
11414,516,192.1139984,85.2539978,0.246405,0.197111,2500,0,43.1581993,1247.900024,1387.380005,1005.76001,62.6748009,41.7410011,110.9229965,0,0,0,5.5778298,76.316803,110.9229965,48.9580002,0,0,0,0,0,516,,
11415,254,210.2319946,85.4188995,0.744243,0.49223,2500,0,53.9966011,1248.609985,1386.780029,1005.859985,62.6842995,39.5354996,109.6940002,0,0,0,6.29283,77.2708969,109.6940002,48.8190994,0,0,0,0,0,254,,
11416,945,167.0180054,105.0859985,1.0794801,0.815643,2500,0,16.6128006,1236.73999,1386.729981,1003.590027,62.6649017,15.3760004,120.9329987,0,0,0,0.0018559,66.6325989,120.9329987,52.0351982,0,0,0,0,0,945,,
11417,284,188.2709961,103.5619965,3.5260301,2.4421999,2500,0,16.7082996,1237.319946,1387.939941,1003.530029,62.6680984,21.5422001,120.8649979,0,0,0,0.0015565,66.9942017,120.8649979,51.7136002,0,0,0,0,0,284,,
11418,100,80.7272034,107.0979996,2.85952,1.28421,2500,0,15.3465004,1237.920044,1389.060059,1003.5,62.6702995,27.4873009,120.7969971,0,0,0,0.0012571,67.3557968,120.7969971,51.3921013,0,0,0,0,0,100,,
11419,196,140.3500061,100.788002,0.835485,0.492903,2500,0,26.2196007,1238.939941,1389.130005,1003.849976,62.6607018,26.8311996,120.7289963,0,0,0,0.0009577,67.7173004,120.7289963,51.0704994,0,0,0,0,0,196,,
11420,393,200.6889954,97.6958008,1.49869,0.755192,2254,211,29.9680004,1239.939941,1389.219971,1004.179993,62.6516991,23.7395,120.6610031,0,0,0,0.0006583,68.0789032,120.6610031,50.7490005,0,0,0,0,0,393,,
11421,919,132.9880066,97.3291016,0.4229,0.215445,2500,0,29.3985996,1240.75,1389.459961,1004.340027,62.6502991,23.5116997,120.5920029,0,0,0,0.0003589,68.4404984,120.5920029,50.4273987,0,0,0,0,0,919,,
11422,1167,107.7860031,96.490097,0.681395,0.31519,2500,0,45.6012993,1241.560059,1389.689941,1004.5,62.6492004,24.8075008,120.5240021,0,0,0,0.0000595,68.802002,120.5240021,50.1058998,0,0,0,0,0,1167,,
11423,372,150.0559998,95.9052963,0.827345,0.342942,2500,0,33.3688011,1242.290039,1389.869995,1004.599976,62.6521988,23.3785,119.526001,0,0,0,0.572817,69.638298,119.526001,49.9305992,0,0,0,0,3,372,Y,1
11424,90,79.7126999,114.3649979,0.425687,0.208269,2175,0,17.5170002,1230.150024,1376.479981,1002.320007,62.7338982,4.2395601,126.612999,0,0,0,0.0094054,62.2098999,126.612999,55.0742989,0,0,0,0,0,90,,
11425,254,121.9420013,113.4449997,0.834729,0.372287,2243,0,22.8523006,1230.98999,1378.079956,1002.479981,62.722599,4.4579401,125.3219986,0,0,0,0.0078784,62.9359016,125.3219986,54.6416016,0,0,0,0,0,254,,
11426,206,173.776001,112.3519974,0.673097,0.367099,2368,0,28.2000999,1231.829956,1379.640015,1002.659973,62.7111015,4.4909601,124.0309982,0,0,0,0.0063515,63.6618996,124.0309982,54.2089005,0,0,0,0,0,206,,
11427,126,218.720993,109.8560028,0.583101,0.222532,1284,0,13.6317997,1232.829956,1380.709961,1002.969971,62.6960983,4.6247101,122.7399979,0,0,0,0.0048245,64.3879013,122.7399979,53.7761993,0,0,0,0,0,126,,
11428,422,210.302002,109.1179962,0.423103,0.259781,1708,0,15.3493996,1233.810059,1381.790039,1003.26001,62.6818008,5.20854,121.4489975,0,0,0,0.0032976,65.1138992,121.4489975,53.3434982,0,0,0,0,0,422,,
11429,375,161.5800018,108.6719971,0.268104,0.201743,489,0,14.1301003,1234.560059,1383.119995,1003.359985,62.6763,8.27565,121.137001,0,0,0,0.0027541,65.5478973,121.137001,52.9998016,0,0,0,0,0,375,,
11430,75,164.6369934,107.0630035,0.977204,0.431433,607,0,14.5932999,1235.300049,1384.439941,1003.450012,62.6710014,11.3128996,121.0690002,0,0,0,0.0024547,65.9095001,121.0690002,52.678299,0,0,0,0,0,75,,
11431,103,220.5200043,105.6029968,0.249799,0.205334,1747,0,16.0872993,1236.030029,1385.579956,1003.52002,62.6677017,12.8000002,121.0009995,0,0,0,0.0021553,66.2711029,121.0009995,52.3567009,0,0,0,0,0,103,,
11432,200,129.9259949,132.977005,0.647791,0.381583,1258,0,2.6050401,1222.51001,1361.949951,1000.23999,62.8816986,4.6802101,134.7810059,0,0,0,0.270599,58.4435997,134.7810059,58.9272995,0,0,0,0,0,200,,
11433,176,125.9700012,133.0310059,3.8957,1.9038301,203,0,0.32283,1223.430054,1364.079956,1000.460022,62.8623009,4.17173,134.4720001,0,0,0,0.155841,58.2411003,134.4720001,58.3166008,0,0,0,0,0,176,,
11434,111,174.9149933,127.9609985,4.1026902,2.7039101,55,503,2.26578,1224.359985,1366.209961,1000.690002,62.8428993,3.5697999,134.1629944,0,0,0,0.0410839,58.0387001,134.1629944,57.7058983,0,0,0,0,0,111,,
11435,357,158.8170013,126.7559967,1.45582,0.717468,1606,0,9.7892303,1225.280029,1368.199951,1000.919983,62.8247986,3.7899101,133.0679932,0,0,0,0.0170401,58.5800018,133.0679932,57.2378006,0,0,0,0,0,357,,
11436,118,172.4279938,123.5459976,0.847642,0.418253,1702,0,15.0857,1226.199951,1370.160034,1001.150024,62.8067017,3.8113899,131.7769928,0,0,0,0.0155132,59.3059998,131.7769928,56.8050995,0,0,0,0,0,118,,
11437,830,147.4230042,121.3059998,1.08284,0.592879,1493,0,20.3425999,1227.199951,1371.829956,1001.440002,62.7876015,3.7825401,130.4859924,0,0,0,0.0139862,60.0320015,130.4859924,56.3723984,0,0,0,0,0,830,,
11438,249,90.8756027,118.8960037,1.29855,0.636929,1523,0,22.1294994,1228.189941,1373.48999,1001.73999,62.7686005,3.99401,129.1950073,0,0,0,0.0124593,60.7579994,129.1950073,55.9397011,0,0,0,0,0,249,,
11439,471,170.552002,116.6689987,1.33445,0.664676,1894,0,18.3117008,1229.180054,1374.979981,1002.039978,62.7509995,3.9838099,127.9039993,0,0,0,0.0109323,61.4840012,127.9039993,55.507,0,0,0,0,0,471,,
11440,31,146.4080048,148.8200073,1.25317,0.67822,0,0,3.79195,1215.800049,1340.810059,999.1400146,63.0386009,2.64487,137.0169983,0,0,0,1.14906,60.1897011,137.0169983,63.7942009,0,0,0,0,0,31,,
11441,39,87.9850006,145.9859924,1.20243,0.48064,1577,0,9.2866497,1216.609985,1343.680054,999.2479858,63.0180016,3.06517,136.9420013,0,0,0,1.0739,59.8608017,136.9420013,63.2020988,0,0,0,0,0,39,,
11442,99,153.5740051,143.8959961,1.31056,0.627929,2283,0,11.6669998,1217.430054,1346.540039,999.3599854,62.9975014,3.9059999,136.6329956,0,0,0,0.959144,59.6582985,136.6329956,62.5914001,0,0,0,0,0,99,,
11443,186,134.5180054,142.6869965,1.07696,0.541433,1667,0,6.6476302,1218.280029,1349.229981,999.5079956,62.976799,5.8950801,136.3249969,0,0,0,0.844387,59.4558983,136.3249969,61.9807014,0,0,0,0,0,186,,
11444,229,134.5610046,142.5619965,1.21648,0.601564,1985,0,11.9426003,1219.130005,1351.920044,999.6469727,62.956501,6.61762,136.0160065,0,0,0,0.729629,59.2533989,136.0160065,61.3699989,0,0,0,0,0,229,,
11445,47,80.460701,143.1609955,1.60765,0.81423,2064,0,8.7751503,1219.859985,1354.73999,999.6859741,62.9408989,5.2965598,135.7070007,0,0,0,0.614872,59.0509987,135.7070007,60.7593994,0,0,0,0,0,47,,
11446,20,106.9810028,138.802002,1.81853,0.848011,940,0,5.72785,1220.599976,1357.5,999.7420044,62.9249001,4.7337098,135.397995,0,0,0,0.500114,58.8484993,135.397995,60.1487007,0,0,0,0,0,20,,
11447,342,159.8999939,133.7389984,1.08328,0.615453,379,0,1.35505,1221.560059,1359.729981,999.9910278,62.9033012,4.5349598,135.0899963,0,0,0,0.385356,58.6460991,135.0899963,59.5379982,0,0,0,0,0,342,,
11448,19,254.9060059,166.1790009,3.8419099,1.54895,15,0,7.3712602,1208.810059,1316.969971,997.9169922,63.2392006,2.21615,130.0850067,0,0,0,0.474044,66.8948975,130.0850067,67.9324036,0,0,0,0,0,19,,
11449,40,276.868988,161.5789948,2.3357699,0.964091,486,0,9.0655298,1209.810059,1319.810059,998.1799927,63.2084999,2.3224499,130.951004,0,0,0,0.558421,66.0567017,130.951004,67.4151001,0,0,0,0,0,40,,
11450,31,304.6900024,157.7160034,1.89105,0.776722,217,0,1.01846,1210.800049,1322.670044,998.4329834,63.1781006,2.39835,131.8179932,0,0,0,0.642798,65.2185974,131.8179932,66.8977966,0,0,0,0,0,31,,
11451,24,286.3340149,155.1049957,1.30809,0.551508,0,0,0,1211.670044,1325.719971,998.5759888,63.1526985,2.35537,132.6840057,0,0,0,0.727175,64.3804016,132.6840057,66.3805008,0,0,0,0,0,24,,
11452,39,288.9710083,153.654007,1.2187901,0.502122,28,0,0,1212.52002,1328.780029,998.7089844,63.1278,2.3798499,133.5509949,0,0,0,0.811552,63.5423012,133.5509949,65.8632965,0,0,0,0,0,39,,
11453,160,254.4160004,152.5379944,1.1269799,0.552253,222,0,0.724215,1213.25,1332.02002,998.7319946,63.1078987,2.4203501,134.4170074,0,0,0,0.895929,62.7041016,134.4170074,65.3460007,0,0,0,0,0,160,,
11454,25,202.2070007,151.227005,0.938135,0.474402,0,0,0,1213.98999,1335.229981,998.7670288,63.0876007,2.3169301,135.2839966,0,0,0,0.980306,61.8660011,135.2839966,64.8286972,0,0,0,0,0,25,,
11455,35,191.8959961,149.9759979,0.70052,0.409948,0,0,0,1214.900024,1338.01001,998.9559937,63.0629997,2.4079599,136.151001,0,0,0,1.06468,61.0278015,136.151001,64.3115005,0,0,0,0,0,35,,
11456,262,79.4557037,172.6459961,2.92466,1.07479,2500,0,12.1525002,1200.959961,1292.73999,996.0540161,63.4984016,15.1413002,128.5330048,0,0,0,8.8268404,70.7157974,128.5330048,70.4516983,0,0,0,0,0,262,,
11457,830,137.4190063,172.9309998,1.92689,0.851523,2500,0,12.5247002,1201.859985,1295.98999,996.2130127,63.4669991,18.2625008,128.5310059,0,0,0,7.4548502,70.3429031,128.5310059,70.1955032,0,0,0,0,0,830,,
11458,537,199.595993,174.3899994,0.560657,0.391764,1677,0,9.1278696,1202.77002,1299.23999,996.3720093,63.4356995,12.2223997,128.5299988,0,0,0,6.08286,69.9701004,128.5299988,69.9393997,0,0,0,0,0,537,,
11459,48,184.1360016,175.0090027,0.484539,0.355427,318,0,9.2616901,1203.680054,1302.430054,996.539978,63.4051018,5.2010999,128.529007,0,0,0,4.7108698,69.5971985,128.529007,69.6832962,0,0,0,0,0,48,,
11460,74,222.5879974,174.2720032,1.4132,0.728752,1571,0,12.4996996,1204.599976,1305.609985,996.71698,63.3741989,2.8282399,128.5269928,0,0,0,3.3388801,69.2244034,128.5269928,69.4272003,0,0,0,0,0,74,,
11461,28,217.3670044,173.2630005,2.0199699,0.988253,523,0,8.2989302,1205.650024,1308.48999,997.0100098,63.3400993,2.4779899,128.526001,0,0,0,1.96689,68.8515015,128.526001,69.1710968,0,0,0,0,0,28,,
11462,26,251.6809998,171.5119934,2.81833,1.09364,0,0,7.6394701,1206.699951,1311.359985,997.3040161,63.3060989,2.3657701,128.5240021,0,0,0,0.594901,68.4785995,128.5240021,68.9150009,0,0,0,0,0,26,,
11463,53,259.8009949,171.6109924,3.35747,1.30273,579,0,6.5752201,1207.75,1314.160034,997.6129761,63.2725983,2.2785001,129.2180023,0,0,0,0.389667,67.7330017,129.2180023,68.4496002,0,0,0,0,0,53,,
11464,320,189.8240051,146.3410034,1.4245,1.05628,266,0,6.64575,1199.5,1254.640015,1000.119995,63.5784988,1.96138,128.8899994,0,0,0,15.9064999,72.8856964,128.8899994,74.3928986,0,0,0,0,0,320,,
11465,122,178.4279938,150.6889954,2.18749,0.98932,144,0,6.5455999,1199.699951,1259.400024,999.6220093,63.5667,2.0848701,128.8059998,0,0,0,15.4624004,72.7064972,128.8059998,73.6860962,0,0,0,0,0,122,,
11466,38,154.2489929,157.5249939,2.3317299,1.38676,122,0,7.0843301,1199.859985,1264.229981,999.0869751,63.5560989,2.4870801,128.7220001,0,0,0,15.0184002,72.5271988,128.7220001,72.9793015,0,0,0,0,0,38,,
11467,120,172.4029999,164.451004,2.3793399,1.2057101,121,0,8.7758198,1199.569946,1269.939941,998.1530151,63.5607986,4.4833598,128.6380005,0,0,0,14.5742998,72.3479996,128.6380005,72.2724991,0,0,0,0,0,120,,
11468,337,200.9909973,170.0639954,1.82007,0.858804,516,0,11.4751997,1199.319946,1275.589966,997.2459717,63.5644989,8.5589504,128.5549927,0,0,0,14.1302996,72.1688004,128.5549927,71.5656967,0,0,0,0,0,337,,
11469,290,171.0919952,174.8079987,1.8381799,0.867248,1450,0,12.0204,1199.410034,1280.52002,996.6599731,63.5578003,9.6093597,128.5370026,0,0,0,12.9427996,71.8343964,128.5370026,71.2200012,0,0,0,0,0,290,,
11470,265,88.4150009,176.7310028,1.56469,0.721548,1906,0,9.3039799,1199.550049,1285.359985,996.1170044,63.5494995,9.2095699,128.5350037,0,0,0,11.5707998,71.4615021,128.5350037,70.9638977,0,0,0,0,0,265,,
11471,652,75.2313004,174.9530029,1.83792,0.73121,2179,0,9.5750103,1200.25,1289.069946,996.0780029,63.5242004,11.0128002,128.5339966,0,0,0,10.1988001,71.0886993,128.5339966,70.7078018,0,0,0,0,0,652,,
11472,220,218.7830048,120.7040024,0.805036,0.373654,1435,0,9.7391796,1195.280029,1221.98999,1001.809998,63.7756004,15.5644999,129.5330048,0,0,0,18.5049,72.972702,129.5330048,79.1235962,0,0,0,0,0,220,,
11473,309,226.746994,121.5690002,1.24839,0.789469,1127,0,10.3626003,1195.98999,1225.680054,1001.76001,63.7435989,11.3696003,129.4620056,0,0,0,18.4946995,73.4059982,129.4620056,78.8368988,0,0,0,0,0,309,,
11474,258,233.9490051,124.7330017,2.3064899,1.20769,222,0,9.0995903,1196.699951,1229.380005,1001.710022,63.7118988,4.7747102,129.3910065,0,0,0,18.4845009,73.8393021,129.3910065,78.5501022,0,0,0,0,0,258,,
11475,67,241.8390045,125.8799973,2.8644199,1.5095201,0,443,8.7698603,1197.349976,1233.199951,1001.609985,63.6827011,7.61762,129.3099976,0,0,0,18.1266994,73.7818985,129.3099976,77.9269028,0,0,0,0,0,67,,
11476,508,237.1069946,128.7810059,2.6522501,1.24849,361,0,9.9802704,1197.98999,1237.069946,1001.48999,63.6543007,8.5329399,129.2259979,0,0,0,17.6826992,73.6026001,129.2259979,77.2201004,0,0,0,0,0,508,,
11477,40,236.3009949,132.2429962,1.90209,1.01457,65,0,9.6587296,1198.400024,1241.390015,1001.179993,63.6338005,4.2348499,129.1419983,0,0,0,17.2385998,73.4234009,129.1419983,76.513298,0,0,0,0,0,40,,
11478,62,202.7799988,134.2070007,1.57941,0.951821,0,0,7.9900098,1198.800049,1245.729981,1000.859985,63.6136017,2.22734,129.0579987,0,0,0,16.7945995,73.2442017,129.0579987,75.8065033,0,0,0,0,0,62,,
11479,59,177.3059998,139.8179932,2.5208001,1.1806999,0,0,7.1869202,1199.160034,1250.170044,1000.5,63.5957985,1.9505,128.973999,0,0,0,16.3505001,73.0649033,128.973999,75.0997009,0,0,0,0,0,59,,
11480,233,114.935997,106.5360031,4.2207098,2.4228401,2011,489,26.1807995,1189.689941,1193.140015,1002.369995,64.0462036,20.4995003,130.0599976,0,0,0,18.5806999,69.4773026,130.0599976,81.3182983,0,0,0,0,0,233,,
11481,241,141.6190033,104.4400024,4.2288699,3.0204599,1570,870,9.6596003,1190.540039,1196.339966,1002.440002,64.0056,14.8562002,130.0299988,0,0,0,18.5764999,69.9396973,130.0299988,81.1308975,0,0,0,0,0,241,,
11482,337,206.4109955,108.1660004,4.5718699,3.1312599,2025,379,14.835,1191.390015,1199.579956,1002.48999,63.9656982,14.7337999,129.9589996,0,0,0,18.5662994,70.3730011,129.9589996,80.8442001,0,0,0,0,0,337,,
11483,666,149.6320038,112.0530014,2.25056,1.31705,2308,192,20.9535007,1192.030029,1203.27002,1002.369995,63.9332008,20.3644009,129.8880005,0,0,0,18.5559998,70.8062973,129.8880005,80.5574036,0,0,0,0,0,666,,
11484,752,131.1940002,113.6949997,2.03877,1.30205,2284,216,22.5646992,1192.680054,1206.959961,1002.26001,63.9006004,30.3516998,129.8170013,0,0,0,18.5457993,71.2396011,129.8170013,80.2706985,0,0,0,0,0,752,,
11485,220,162.2319946,114.2050018,1.56144,0.980383,2089,0,17.3840008,1193.359985,1210.640015,1002.169983,63.868,39.4924011,129.7460022,0,0,0,18.5356007,71.6728973,129.7460022,79.983902,0,0,0,0,0,220,,
11486,450,185.8110046,116.3300018,1.92107,0.902576,2009,0,14.3697996,1194.030029,1214.339966,1002.070007,63.8356018,28.0991001,129.6750031,0,0,0,18.5254002,72.106102,129.6750031,79.6970978,0,0,0,0,0,450,,
11487,185,234.9199982,119.2269974,1.4758101,0.613467,1985,174,9.8893805,1194.650024,1218.170044,1001.940002,63.8056984,14.4695997,129.6040039,0,0,0,18.5151005,72.5393982,129.6040039,79.4104004,0,0,0,0,0,185,,
11488,361,207.3249969,101.8639984,7.7617302,3.86566,333,902,6.7105999,1184.319946,1166.410034,1003.23999,64.3445969,3.5492301,128.9459991,0,0,0,18.4221001,64.8395004,128.9459991,79.6147995,0,0,0,0,0,361,,
11489,85,114.6900024,99.0557022,5.3907499,2.84113,1373,777,9.2312202,1185.170044,1169.23999,1003.289978,64.2996979,2.9517601,129.0850067,0,0,0,18.4419003,65.4192963,129.0850067,79.8276978,0,0,0,0,0,85,,
11490,418,163.1970062,99.3087006,6.7491598,3.6796999,1065,1018,11.0263996,1185.98999,1172.099976,1003.309998,64.2555008,4.9902802,129.223999,0,0,0,18.4617004,65.9990005,129.223999,80.0407028,0,0,0,0,0,418,,
11491,100,169.9170074,109.7399979,1.32998,1.0880001,2496,0,18.3250008,1186.619995,1175.479981,1003.159973,64.2190018,9.9275799,129.3639984,0,0,0,18.4815998,66.5786972,129.3639984,80.2536011,0,0,0,0,0,100,,
11492,82,201.0630035,109.1340027,0.852381,0.450916,2500,0,19.7681007,1187.23999,1178.869995,1003.01001,64.1828003,15.1842003,129.503006,0,0,0,18.5014,67.1584015,129.503006,80.4664993,0,0,0,0,0,82,,
